row_id,order_id,product_id,quantity,sales,discount,profit,shipping_cost
49658,JO-2012-EG390067-41269,OFF-BI-2900,2,105.18,0.0,25.2,37.34
20070,ES-2013-MP17965120-41591,OFF-BI-4818,5,258.9,0.0,46.5,37.34
4568,MX-2015-CL1189031-42325,FUR-BO-5762,1,293.0,0.0,5.86,37.321
29837,ID-2014-BK112607-41787,TEC-AC-5123,6,377.57,0.4,12.53,37.32
6746,MX-2013-CK1220528-41576,FUR-FU-3950,8,276.8,0.0,63.52,37.318
5782,MX-2012-SC2069518-41081,TEC-CO-4568,3,529.16,0.002,78.44,37.317
16291,ES-2014-BS1180045-41831,TEC-PH-5339,2,129.13,0.15,10.63,37.31
41085,CA-2015-CJ12010140-42091,FUR-CH-4400,3,600.56,0.3,-8.58,43.19
15279,ES-2014-AS1013545-41742,OFF-ST-5710,6,335.66,0.1,111.74,37.3
24869,IN-2014-ML1804027-41856,OFF-AP-4952,3,209.7,0.0,0.0,37.3
48270,TU-2014-TT11265134-41830,TEC-MA-5004,6,416.59,0.6,-354.17,37.3
5959,MX-2013-RB1936082-41552,OFF-SU-4994,3,82.86,0.0,16.56,37.298
182,MX-2014-TB2117531-41814,FUR-BO-5960,3,394.2,0.0,90.66,37.296
20587,IN-2012-AS1028527-41034,TEC-MA-6152,3,323.19,0.0,6.39,37.29
24040,ID-2014-JF15490130-41767,FUR-FU-5740,6,110.11,0.27,12.01,37.29
28375,ID-2012-DK1309059-41261,OFF-AP-3580,1,466.7,0.17,-39.37,37.28
6026,US-2015-JC1538536-42361,TEC-CO-4577,5,846.2,0.202,-214.2,37.264
49346,EG-2014-EJ415538-41821,OFF-SU-4138,10,410.7,0.0,201.0,37.25
23584,ID-2012-IG15085102-41023,TEC-AC-5225,3,408.72,0.45,-104.1,37.25
46957,IR-2012-RE945060-41212,OFF-ST-4267,1,207.81,0.0,91.41,37.25
25920,IN-2014-AO108107-41721,FUR-CH-4530,1,424.06,0.1,103.63,37.24
43893,TZ-2012-CM1815129-41213,TEC-MA-6133,6,200.39,0.1,11.03,37.24
44147,AO-2015-GM45004-42265,OFF-ST-6274,6,328.14,0.0,81.9,37.24
15606,ES-2015-MM18055139-42354,OFF-ST-6065,8,387.84,0.0,50.4,37.23
23501,IN-2012-WB2185027-41153,FUR-CH-4545,4,578.64,0.0,98.28,37.23
2552,MX-2014-RL1961539-41762,OFF-ST-6049,3,394.98,0.0,15.78,37.223
6190,US-2013-DF131355-41619,FUR-CH-4684,4,212.59,0.4,-77.97,37.218
26132,ID-2013-BP112307-41579,FUR-BO-4859,3,459.92,0.1,-30.67,37.21
33478,CA-2014-CJ12010140-41767,FUR-CH-4669,4,442.76,0.1,59.04,36.63
8449,MX-2015-HG1484536-42070,OFF-AP-3875,2,572.19,0.2,21.43,37.202
41087,CA-2015-CJ12010140-42091,FUR-CH-4414,2,211.25,0.3,-66.39,22.73
33480,CA-2014-CJ12010140-41767,TEC-AC-5900,5,199.95,0.0,21.99,17.79
18234,ES-2012-SM2000545-41170,TEC-PH-3805,2,1107.52,0.15,325.72,37.2
9650,MX-2013-LO1717028-41621,TEC-AC-5135,2,326.84,0.0,143.8,37.198
12073,ES-2013-LW1712548-41483,TEC-AC-5099,5,152.55,0.0,65.55,37.18
35494,US-2014-CJ12010140-41977,OFF-AP-4717,4,394.82,0.2,93.77,13.21
9991,US-2014-LH1690082-41670,FUR-CH-5452,5,244.56,0.2,-27.54,37.162
423,MX-2015-LS1720080-42294,FUR-CH-5395,6,516.0,0.0,175.44,37.155
45133,BU-2015-BD162019-42225,OFF-SU-6183,4,168.6,0.0,57.24,37.15
17168,ES-2015-KM1672048-42027,OFF-AR-3537,5,131.85,0.0,54.0,37.15
15066,IT-2015-TC2129548-42115,TEC-AC-5224,4,976.08,0.0,292.8,37.15
33172,US-2014-CJ12010140-41709,FUR-BO-5529,1,176.78,0.2,-22.1,10.83
31713,CA-2015-CJ12010140-42180,OFF-AR-3614,8,95.92,0.0,25.9,7.48
7308,US-2014-CD1192098-41753,OFF-ST-6065,5,96.96,0.4,6.46,37.134
30862,IN-2014-DP131657-41780,FUR-CH-4524,2,144.0,0.0,67.68,37.11
17947,ES-2015-VM2183548-42055,TEC-AC-5194,3,81.63,0.0,8.1,37.11
1620,MX-2014-AB1010582-41949,OFF-AP-4723,3,137.58,0.0,27.48,37.099
25860,IN-2015-NH1861088-42262,FUR-TA-5063,2,389.99,0.57,-72.61,37.09
4998,MX-2013-CP1234039-41427,OFF-AP-3571,4,804.56,0.0,152.8,37.088
1256,MX-2015-SF2020039-42164,FUR-CH-4701,3,332.28,0.0,96.36,37.085
19725,ES-2014-PJ1883564-41693,FUR-FU-6237,2,100.62,0.0,38.22,37.08
45690,SF-2015-RB9330117-42081,OFF-PA-4004,8,223.92,0.0,66.96,37.08
12828,ES-2014-CJ1201045-41853,TEC-MA-5538,4,171.36,0.15,-2.04,37.06
14839,ES-2012-DB1361545-41107,FUR-BO-3648,3,332.02,0.1,55.27,37.06
21015,ID-2012-LM17065102-40960,OFF-PA-4461,6,173.35,0.45,-104.03,37.06
22471,IN-2015-HD1478527-42327,TEC-AC-5204,4,400.32,0.0,112.08,37.05
19339,ES-2012-JD16015120-41077,OFF-ST-5709,5,277.56,0.1,61.56,37.05
14301,IT-2015-ML1741048-42204,FUR-BO-3642,2,655.78,0.1,-36.44,37.05
287,MX-2014-DW1354082-41660,TEC-PH-3129,3,333.96,0.0,13.32,37.049
27524,ID-2015-CM118157-42292,FUR-TA-5073,2,651.0,0.3,-158.1,37.04
5233,MX-2014-LH1702093-41994,TEC-AC-3378,5,139.8,0.0,51.7,37.036
4542,MX-2014-EL1373536-41817,FUR-CH-4630,12,371.33,0.2,13.73,37.032
603,MX-2015-MM1792018-42140,OFF-ST-4258,2,183.72,0.0,75.32,37.032
13457,ES-2012-CT1199514-41027,OFF-AR-3525,3,160.92,0.0,40.23,37.03
5252,MX-2014-MC1759051-41657,FUR-FU-4067,5,382.9,0.0,26.8,37.029
50786,TU-2014-MG7680134-41906,TEC-PH-5359,6,295.78,0.6,-421.52,37.02
3524,US-2012-IG1508536-41115,FUR-CH-5756,7,232.62,0.2,-43.74,37.011
41086,CA-2015-CJ12010140-42091,TEC-AC-4938,1,39.99,0.2,7.0,7.47
27644,ID-2012-BN1147078-41242,TEC-AC-3387,3,252.27,0.0,93.33,37.01
24066,IN-2014-VP2176066-41892,FUR-CH-5437,7,478.17,0.0,42.84,37.0
48872,UP-2015-AR510137-42106,FUR-BO-3895,4,493.68,0.0,54.24,36.99
17290,ES-2013-DS1303045-41495,TEC-AC-5867,3,245.07,0.0,19.53,36.99
29303,IN-2013-CC126707-41403,FUR-CH-4632,5,249.89,0.1,41.54,36.97
25759,IN-2015-NZ1856511-42096,TEC-AC-5895,2,508.32,0.0,81.3,36.97
18786,ES-2015-SW20755139-42354,TEC-AC-5199,3,214.02,0.0,29.88,36.97
20695,ID-2015-SV209357-42172,TEC-CO-3705,3,380.54,0.1,-29.68,36.97
43952,SG-2014-SF10965111-41721,FUR-BO-3640,1,366.84,0.0,117.36,36.97
18795,ES-2013-DL1333048-41529,OFF-ST-4258,5,620.06,0.1,20.66,36.96
44974,CA-2013-CJ201023-41472,FUR-FU-3943,1,108.66,0.0,2.16,6.53
48630,IV-2014-MH802529-41709,TEC-MA-5577,2,238.62,0.0,83.46,36.96
801,MX-2014-JH1582039-41927,OFF-ST-4267,4,554.16,0.0,11.04,36.953
50483,TU-2013-RM9375134-41485,TEC-PH-3817,2,110.86,0.6,-74.84,36.93
3138,MX-2015-RB1933082-42294,OFF-AR-6107,8,270.56,0.0,129.76,36.928
17893,ES-2015-HW1493545-42335,OFF-BI-3717,14,189.0,0.0,60.48,36.91
27396,IN-2013-AT10735144-41296,TEC-AC-5887,5,146.68,0.47,-99.77,36.9
18065,IT-2013-MS1771064-41563,TEC-MA-5013,7,362.0,0.4,-120.79,36.9
28169,IN-2015-BS1175558-42064,TEC-CO-6003,6,735.66,0.0,95.58,36.89
33481,CA-2014-CJ12010140-41767,OFF-FA-6129,8,63.68,0.0,28.02,4.13
14127,ES-2013-AH1007545-41490,OFF-ST-6261,1,183.74,0.1,32.66,36.88
43472,MO-2015-RD948086-42164,FUR-FU-3025,4,193.68,0.0,11.52,36.88
21214,IN-2014-AH1007558-41896,TEC-PH-3816,5,698.85,0.0,146.7,36.86
21560,IN-2013-JJ157607-41593,TEC-AC-5866,5,373.41,0.1,82.86,36.86
13836,IT-2015-CL1189045-42081,FUR-CH-5456,4,626.18,0.1,-34.9,36.85
49694,IR-2014-AY55560-41704,OFF-ST-4266,4,829.32,0.0,215.52,36.84
49973,PL-2015-AJ795103-42248,TEC-AC-5136,4,995.28,0.0,358.2,36.84
22257,ID-2013-BB10990130-41521,OFF-AP-4500,5,1164.7,0.17,-238.55,36.84
44474,BN-2014-KD649515-41971,TEC-CO-3684,1,189.54,0.0,13.26,36.84
10556,IT-2014-KC1667548-41882,OFF-FA-2946,9,121.23,0.0,5.94,36.84
27058,ID-2014-MH17290144-41949,FUR-CH-5759,3,135.93,0.27,14.88,36.84
22989,IN-2013-RE194507-41329,TEC-AC-5115,4,260.82,0.1,115.86,36.84
42798,CM-2015-AH1007522-42330,TEC-MA-5517,2,245.82,0.0,66.36,36.83
33476,CA-2014-CJ12010140-41767,OFF-BI-4371,7,85.23,0.2,30.9,3.59
20797,IN-2013-Co1264027-41508,FUR-BO-5955,2,294.6,0.0,106.02,36.82
42850,TU-2014-DH3675134-41734,OFF-AP-3865,1,111.38,0.6,-91.9,36.82
20965,ID-2013-KH166307-41606,OFF-FA-6184,7,117.56,0.1,-2.77,36.82
17952,ES-2014-CM11935120-41906,OFF-AR-3447,7,375.9,0.0,30.03,36.81
39116,CA-2015-CJ12010140-42031,OFF-FA-3472,8,11.84,0.0,5.68,2.0
22634,IN-2013-RP193907-41397,TEC-PH-5826,3,197.88,0.1,70.35,36.81
35495,US-2014-CJ12010140-41977,OFF-BI-4336,4,18.19,0.7,-14.55,1.42
27492,ID-2015-BT114407-42135,FUR-CH-4544,3,269.24,0.4,-134.68,36.79
32823,CA-2014-CJ12010140-41843,OFF-AR-2857,2,4.16,0.2,0.36,1.28
50179,SF-2015-JF5415117-42332,TEC-PH-3152,1,123.39,0.0,49.35,36.78
32824,CA-2014-CJ12010140-41843,FUR-FU-5174,2,11.65,0.2,3.35,1.18
48865,EG-2015-LS694538-42179,TEC-PH-5352,2,273.18,0.0,76.44,36.78
45593,EG-2012-JK537038-41270,TEC-MA-5512,1,266.91,0.0,2.64,36.77
1337,MX-2012-MZ1751528-41263,FUR-BO-5777,3,392.4,0.0,3.9,36.765
39531,CA-2015-CJ12010140-42126,OFF-SU-4977,2,3.33,0.2,0.42,1.17
43770,PL-2014-TS11370103-41702,OFF-AP-4720,4,388.68,0.0,143.76,36.76
11064,IT-2014-MM1792045-41845,FUR-BO-5799,2,267.19,0.1,17.77,36.75
42557,KG-2014-PW903070-41647,OFF-ST-6262,1,204.63,0.0,57.27,36.75
45711,IS-2015-PB921063-42062,TEC-AC-5875,4,450.48,0.0,58.56,36.75
33477,CA-2014-CJ12010140-41767,OFF-LA-3083,3,44.4,0.0,22.2,1.06
9305,MX-2015-MB1730582-42264,FUR-BO-3895,2,131.65,0.2,1.61,36.73
22336,IN-2012-KN1670527-41123,FUR-BO-4856,3,509.4,0.0,5.04,36.73
36567,CA-2015-CB12025140-42259,OFF-AP-4928,5,406.6,0.0,113.85,106.72
30370,ID-2013-CL1270092-41384,FUR-FU-5730,2,130.21,0.4,-21.71,36.71
43621,TZ-2014-CV2805129-41655,OFF-ST-4268,1,186.62,0.1,14.51,36.71
30929,ID-2014-RD199307-41809,TEC-PH-5336,4,403.27,0.4,-60.53,36.71
10900,ES-2014-TB2125048-41891,OFF-SU-4305,7,225.54,0.0,72.03,36.71
46122,TZ-2015-JD5895129-42096,FUR-TA-3417,2,984.18,0.0,344.46,36.7
17732,ES-2013-BD11725139-41443,FUR-CH-4700,7,585.69,0.0,122.85,36.68
39351,CA-2013-CB12025140-41514,OFF-ST-4752,5,892.35,0.0,267.71,85.38
49929,BO-2013-CS217513-41523,FUR-BO-4866,12,1487.16,0.0,743.4,36.66
31957,CA-2013-CB12025140-41510,OFF-ST-6088,14,724.08,0.2,-135.77,71.76
8765,MX-2015-RH1960039-42363,TEC-AC-4180,4,147.04,0.0,26.4,36.657
12020,IT-2013-PF19225125-41500,OFF-BI-6384,5,244.8,0.0,88.05,36.65
27845,IN-2013-RD1958559-41450,TEC-AC-5201,6,231.63,0.47,-144.39,36.65
9988,MX-2015-TB2162539-42221,OFF-ST-6248,3,268.32,0.0,88.5,36.646
2477,MX-2015-YS2188031-42244,TEC-AC-5873,3,220.44,0.0,17.58,36.639
25442,ID-2015-AG1049597-42193,OFF-AP-4965,1,285.08,0.5,-159.65,36.63
31956,CA-2013-CB12025140-41510,OFF-ST-4752,7,999.43,0.2,124.93,69.76
20383,IN-2015-MZ1751566-42261,FUR-CH-5803,4,351.84,0.0,147.72,36.63
24843,IN-2014-ML1826556-41973,TEC-CO-4790,2,719.7,0.0,158.28,36.62
41489,MO-2015-PO919586-42336,TEC-PH-3815,4,565.32,0.0,56.52,36.62
7268,MX-2014-MH1745539-41961,FUR-BO-4865,4,333.6,0.0,106.72,36.618
16534,IT-2015-DA1345091-42209,OFF-ST-4079,4,396.78,0.5,-7.98,36.61
41500,EG-2015-LC688538-42160,OFF-SU-2990,8,177.12,0.0,10.56,36.6
12613,IT-2014-MP1796562-41903,TEC-PH-3141,5,163.43,0.5,-39.23,36.6
3424,MX-2014-IM1507018-41810,OFF-ST-4057,2,171.16,0.0,0.0,36.594
15114,ES-2013-AJ1094545-41529,OFF-ST-4264,3,68.77,0.1,12.16,36.59
18272,IT-2014-FA1423091-41668,FUR-BO-3898,6,515.61,0.5,-237.33,36.59
39353,CA-2013-CB12025140-41514,OFF-ST-3745,9,728.82,0.0,29.15,48.16
25981,IN-2014-HG1496559-41832,FUR-FU-4034,9,371.34,0.27,35.46,36.57
28337,IN-2015-TG2164058-42272,OFF-AR-6105,5,247.35,0.0,56.85,36.56
19021,ES-2013-ML17395120-41363,OFF-SU-6180,6,266.22,0.0,61.2,36.55
21800,IN-2012-SC200957-41170,OFF-AP-3565,9,737.02,0.1,261.82,36.55
41531,RS-2014-AS285108-41945,TEC-CO-5998,1,295.29,0.0,0.0,36.54
42055,MG-2012-JG531084-41084,TEC-PH-5830,4,266.04,0.0,77.04,36.54
22111,IN-2012-PS1904527-41014,OFF-PA-4464,3,144.9,0.0,70.92,36.53
39850,US-2015-CB12025140-42322,TEC-AC-3125,8,239.92,0.0,23.99,31.69
29244,IN-2013-EN1378097-41593,FUR-FU-5737,9,351.22,0.2,118.48,36.52
41110,CA-2014-CB12025140-41971,OFF-PA-6500,5,204.95,0.0,100.43,28.01
16986,ES-2014-SG20890139-41772,OFF-PA-4462,5,249.0,0.0,29.85,36.51
2995,MX-2015-AG1039051-42180,FUR-BO-5952,3,293.52,0.0,55.74,36.509
27991,ID-2013-JD15790144-41319,TEC-AC-5205,6,329.99,0.47,-205.51,36.5
15394,ES-2014-JL1583545-41717,TEC-MA-5011,8,566.71,0.15,179.83,36.5
5217,MX-2015-DB1321093-42348,TEC-AC-4172,5,127.0,0.0,55.8,36.498
2259,MX-2013-BD1177082-41482,TEC-CO-3683,6,762.39,0.002,288.75,36.489
4195,MX-2014-DC1328518-41751,TEC-AC-3389,8,600.64,0.0,156.16,36.468
28051,ID-2014-JW1607558-41929,FUR-BO-3893,8,486.12,0.5,-77.88,36.46
31958,CA-2013-CB12025140-41510,FUR-TA-4676,5,918.79,0.3,-118.13,26.53
49630,TU-2014-CR2820134-41853,TEC-CO-4769,6,418.39,0.6,-198.83,36.45
27291,IN-2013-JS1568558-41371,TEC-CO-4773,2,602.76,0.0,186.84,36.45
10645,IT-2014-NF18595139-41783,TEC-CO-4577,2,572.62,0.1,-0.02,36.44
18376,ES-2014-KB1658545-41823,TEC-MA-5577,3,304.24,0.15,71.5,36.43
24668,ID-2014-TC21295102-41909,FUR-FU-3024,8,308.7,0.25,-41.22,36.43
37863,CA-2015-CB12025140-42041,OFF-BI-4822,4,243.99,0.8,-426.99,18.21
44017,SF-2015-LO7170117-42228,FUR-CH-4561,1,182.61,0.0,51.12,36.42
23435,IN-2014-BM116507-41884,OFF-AP-4505,1,487.59,0.1,59.58,36.41
39352,CA-2013-CB12025140-41514,FUR-BO-5519,2,307.67,0.15,28.96,14.6
17315,IT-2012-JD1579045-41271,TEC-CO-5995,2,283.56,0.15,-10.02,36.4
21478,ID-2015-LT171107-42045,FUR-FU-3929,8,362.66,0.1,140.9,36.4
30738,IN-2014-EB139307-41914,OFF-EN-4925,10,200.1,0.0,96.0,36.39
5045,MX-2014-RF1973565-41938,OFF-AP-4499,2,377.68,0.0,86.84,36.383
23385,IN-2013-AB1060021-41402,FUR-BO-3895,5,617.1,0.0,172.65,36.38
7917,MX-2015-MC1759082-42299,FUR-BO-5787,2,417.22,0.2,104.3,36.373
43217,NI-2015-CM219095-42046,TEC-AC-5896,6,464.13,0.7,-742.77,36.36
16874,ES-2012-LC17140139-41142,OFF-AP-4958,2,622.14,0.0,18.66,36.35
50327,TU-2013-GB4575134-41451,OFF-ST-4057,4,204.67,0.6,-214.97,36.34
11143,ES-2013-PH1879045-41572,OFF-AP-4746,3,224.29,0.1,87.22,36.34
29824,IN-2012-CR12625102-41086,TEC-PH-3815,3,317.99,0.25,16.94,36.33
14637,ES-2015-AF1087045-42168,OFF-AP-3876,2,95.2,0.1,27.46,36.32
21564,IN-2013-JJ157607-41593,TEC-AC-5889,10,478.44,0.1,100.74,36.32
2881,MX-2015-MB1808582-42272,TEC-CO-6009,3,713.29,0.002,327.31,36.313
7488,MX-2012-JH1598551-41227,TEC-PH-5342,5,243.7,0.0,21.9,36.311
27938,IN-2012-FW1439511-41196,OFF-AP-4953,5,352.35,0.0,137.4,36.31
16244,IT-2013-RC1996048-41599,OFF-ST-6048,2,357.21,0.1,138.87,36.31
2279,US-2012-CL1189082-41248,FUR-CH-4524,9,345.6,0.2,-69.12,36.308
40578,US-2015-CB12025140-42259,OFF-AP-4729,5,67.9,0.0,20.37,8.02
29820,IN-2014-NG184307-41816,FUR-CH-5366,5,218.03,0.1,79.88,36.3
41109,CA-2014-CB12025140-41971,OFF-AR-5302,3,34.65,0.0,9.7,4.52
27985,IN-2014-SH2063527-41879,TEC-MA-5575,2,242.04,0.0,21.78,36.3
5794,MX-2012-AG1030093-40927,TEC-MA-5513,4,716.0,0.0,221.92,36.292
26328,ID-2013-SE2011059-41595,FUR-BO-5952,3,409.46,0.07,162.86,36.29
43276,TU-2014-NH8610134-41879,TEC-PH-5248,8,555.07,0.6,-430.37,36.28
35448,CA-2015-CB12025140-42255,OFF-LA-3241,5,29.24,0.2,9.87,4.51
39354,CA-2013-CB12025140-41514,OFF-BI-4378,5,41.36,0.2,13.96,3.44
44384,IR-2013-KB624060-41556,OFF-AP-3871,1,494.22,0.0,113.67,36.27
49870,RO-2014-LA6780107-41954,OFF-AR-3450,2,113.76,0.0,1.08,36.27
44160,CG-2015-MH744033-42218,TEC-PH-3792,4,354.12,0.0,14.16,36.27
23635,IN-2014-RW1969027-41763,OFF-EN-5034,7,280.35,0.0,131.67,36.27
3345,MX-2014-NS1850531-41804,OFF-BI-3256,6,201.36,0.0,28.08,36.269
14574,ES-2015-GH1466548-42173,TEC-MA-5015,2,529.98,0.0,238.44,36.26
17614,ES-2015-MZ17515124-42326,FUR-CH-4520,6,184.86,0.5,-25.92,36.26
15732,ES-2015-ZD2192545-42368,FUR-TA-3345,1,588.02,0.35,-27.16,36.25
28276,IN-2012-AH105851-41243,FUR-FU-5727,2,219.78,0.0,59.34,36.24
41108,CA-2014-CB12025140-41971,OFF-PA-6578,4,25.92,0.0,12.44,2.74
17650,ES-2013-SF2096548-41335,TEC-PH-3803,2,303.66,0.0,75.9,36.23
12480,ES-2015-AS1022545-42357,TEC-AC-5895,2,508.32,0.0,203.28,36.22
36566,CA-2015-CB12025140-42259,FUR-FU-2876,4,32.36,0.0,11.65,2.42
23960,IN-2012-BF1097527-41128,TEC-CO-4588,2,284.94,0.0,2.82,36.21
25362,ID-2012-MC181007-41036,FUR-TA-5050,3,533.8,0.3,-144.89,36.21
784,US-2015-RK1930036-42284,TEC-CO-3594,5,509.36,0.202,-58.74,36.203
19440,ES-2013-AG1030064-41591,OFF-AP-3857,7,468.93,0.0,173.46,36.2
37864,CA-2015-CB12025140-42041,OFF-FA-6129,5,7.12,0.2,0.71,1.78
13469,ES-2013-AJ10780139-41590,FUR-BO-4848,2,822.42,0.0,156.24,36.2
27595,IN-2015-TC214757-42306,OFF-AP-4491,5,319.68,0.1,56.73,36.2
50880,IZ-2015-CS225061-42367,FUR-CH-5396,4,525.72,0.0,94.56,36.19
13918,ES-2014-KH16330139-41933,TEC-MA-5510,3,805.86,0.0,273.96,36.19
12858,ES-2015-MC1757545-42171,FUR-CH-5806,2,297.92,0.1,86.06,36.19
27614,IN-2015-VM216857-42306,FUR-CH-5407,9,646.38,0.1,57.24,36.19
18521,ES-2014-AJ1096045-41957,OFF-ST-5709,3,166.54,0.1,36.94,36.18
28857,IN-2015-DW1319558-42236,FUR-FU-6269,6,311.4,0.0,111.96,36.17
16115,ES-2012-MC18130139-41060,OFF-ST-4285,9,512.19,0.0,209.79,36.17
16633,ES-2012-TG213108-41125,OFF-PA-4146,5,235.05,0.0,7.05,36.16
21926,IN-2015-CR1282058-42294,OFF-ST-4079,3,595.17,0.0,249.93,36.15
25631,ID-2014-BM111407-41902,FUR-BO-4863,2,654.1,0.1,-50.9,36.14
50565,RO-2015-SJ10215107-42313,TEC-MA-4207,1,261.03,0.0,10.44,36.14
41447,TU-2015-DV3045134-42336,OFF-ST-4107,14,268.8,0.6,-181.44,36.13
31492,CA-2012-CB12025140-40988,OFF-AR-3479,2,7.41,0.2,1.2,1.73
31493,CA-2012-CB12025140-40988,OFF-AR-3486,3,6.05,0.2,1.59,1.58
37319,CA-2012-CB12025140-41229,OFF-EN-5678,3,7.08,0.2,2.48,1.44
9635,US-2013-BF1117082-41370,TEC-CO-4593,3,758.86,0.002,21.28,36.113
26715,IN-2014-GZ1454558-41733,TEC-CO-4767,3,729.99,0.0,7.29,36.1
35450,CA-2015-CB12025140-42255,OFF-EN-5619,3,4.9,0.2,1.65,1.38
14539,ES-2015-TH21550139-42294,OFF-ST-6032,2,256.8,0.0,71.88,36.09
23324,IN-2013-CA12265113-41510,TEC-CO-3683,2,381.96,0.0,190.98,36.08
16741,ES-2014-DR1288045-41907,OFF-PA-5850,5,241.65,0.0,9.6,36.08
39355,CA-2013-CB12025140-41514,TEC-PH-4887,3,43.18,0.2,15.11,1.33
14112,IT-2015-VG2180591-42365,OFF-ST-4269,9,928.8,0.5,-92.88,36.08
952,MX-2014-AH1012082-41703,TEC-CO-3695,6,585.99,0.002,180.75,36.078
50971,GH-2015-KT648049-42222,OFF-AP-4962,1,528.69,0.0,206.16,36.07
50290,MO-2013-EB417086-41585,FUR-FU-5736,4,207.24,0.0,74.52,36.06
35449,CA-2015-CB12025140-42255,OFF-PA-4217,3,15.55,0.2,5.44,1.28
50798,IV-2014-RP939029-41692,OFF-SU-6160,12,451.08,0.0,27.0,36.06
29193,ID-2015-JE1561097-42193,TEC-PH-5335,4,339.18,0.5,-122.22,36.05
39356,CA-2013-CB12025140-41514,FUR-FU-4109,2,4.16,0.0,1.75,1.27
17883,ES-2015-AR1082545-42159,OFF-SU-4320,5,238.2,0.0,116.7,36.04
49808,CG-2012-LC693033-41217,TEC-MA-5511,1,265.65,0.0,2.64,36.03
26604,IN-2014-RD197207-41999,TEC-MA-5021,3,330.08,0.1,-7.34,36.03
48192,RO-2012-SF10065107-40970,TEC-MA-5021,4,489.0,0.0,97.8,36.03
819,US-2013-TT21265143-41636,OFF-ST-6264,6,487.73,0.4,-284.59,36.021
13702,ES-2013-PF1916545-41630,TEC-CO-3705,6,718.79,0.15,101.39,36.02
10554,IT-2014-KC1667548-41882,FUR-CH-5447,2,249.26,0.1,27.68,36.01
7534,MX-2012-BE1141082-41235,TEC-CO-3706,2,189.94,0.002,81.42,36.001
22457,ID-2015-TC21145102-42358,TEC-CO-4589,3,281.33,0.35,-134.2,35.99
23311,ID-2015-CR1262559-42053,FUR-CH-5455,2,250.4,0.27,47.96,35.98
41448,IR-2014-ES402060-41836,TEC-PH-3148,1,636.21,0.0,178.11,35.98
28139,IN-2014-LE1681058-41898,OFF-AR-3470,3,149.76,0.0,53.91,35.98
11999,ES-2012-RP1985548-40920,FUR-BO-4867,5,551.61,0.1,165.36,35.98
7085,MX-2012-PG1889551-40974,OFF-ST-5700,6,846.48,0.0,25.32,35.977
17356,IT-2015-AB10015139-42042,OFF-ST-4283,3,174.96,0.0,76.95,35.97
45589,TU-2013-CS1845134-41284,TEC-PH-3785,2,146.69,0.6,-165.07,35.97
31959,CA-2013-CB12025140-41510,OFF-BI-3265,3,2.72,0.8,-4.22,1.18
41111,CA-2014-CB12025140-41971,OFF-BI-4356,5,79.95,0.0,38.38,1.14
13490,ES-2014-CY1274564-41726,TEC-AC-5866,4,331.92,0.0,53.04,35.96
32233,CA-2014-CG12040140-41811,OFF-AP-5937,2,447.7,0.2,33.58,48.02
22392,IN-2013-RD1993027-41474,TEC-MA-6138,3,485.73,0.0,189.36,35.96
19263,ES-2015-JK1532545-42179,OFF-AR-3540,5,147.75,0.0,0.0,35.95
45600,EG-2014-NP867038-41818,TEC-PH-3130,4,667.56,0.0,100.08,35.94
23632,IN-2014-RW1969027-41763,OFF-AR-5920,8,211.44,0.0,46.32,35.94
21994,IN-2013-TT2107058-41551,OFF-AR-3501,6,285.48,0.0,79.92,35.94
18738,ES-2015-DK13225139-42279,TEC-CO-3606,6,761.89,0.1,101.47,35.93
17410,ES-2014-GD1459064-41725,FUR-TA-5063,2,453.48,0.5,0.0,35.91
21373,IN-2012-MJ1774027-41187,OFF-ST-5705,4,248.52,0.0,104.28,35.91
11990,IT-2014-AM10705125-41892,TEC-MA-5575,5,605.1,0.0,266.1,35.9
9479,MX-2012-TP2141531-40948,OFF-AP-4490,9,422.82,0.0,88.74,35.895
44283,TU-2015-MS7830134-42365,FUR-BO-5763,1,175.26,0.6,-148.98,35.88
41976,IR-2014-SM1095060-41746,FUR-BO-5745,4,673.2,0.0,235.56,35.88
24658,ID-2014-DF131357-41903,TEC-CO-5991,3,646.38,0.1,-71.82,35.87
37583,CA-2014-CG12040140-41937,TEC-PH-3137,3,239.98,0.2,18.0,28.22
7320,US-2012-PB1915055-41157,TEC-CO-4580,4,236.52,0.402,-44.36,35.863
43748,HR-2015-BD172530-42216,OFF-SU-2989,6,152.64,0.0,13.68,35.86
28606,IN-2013-LS1720058-41286,TEC-PH-5350,2,278.7,0.0,52.92,35.86
11080,ES-2013-CD1192045-41609,FUR-CH-4545,5,650.97,0.1,144.57,35.85
33502,CA-2014-CG12040140-41893,OFF-AR-3541,3,67.56,0.2,8.44,9.67
25867,IN-2015-CS1217558-42309,OFF-AP-4968,2,169.5,0.0,15.24,35.84
23483,ID-2012-SC2026097-41164,FUR-CH-5413,3,394.7,0.2,24.62,35.84
2597,US-2015-HR1477098-42270,FUR-CH-4562,8,568.61,0.4,-322.27,35.84
25895,IN-2015-VP2176058-42152,FUR-BO-5798,3,454.5,0.0,90.9,35.83
9977,US-2015-DL1331555-42329,OFF-ST-4078,2,158.33,0.4,-102.95,35.823
27821,IN-2013-RA1988558-41427,FUR-BO-3617,3,434.16,0.0,73.8,35.81
45979,CM-2015-LB673522-42232,OFF-ST-6049,1,197.49,0.0,17.76,35.8
